imdbid,year,binary,Country,Production,Rated,Genre,Writers F,Writers M,Director
tt0424136,2005,T,USA,Lions Gate Films,R,Crime,0,1,M
tt0372784,2005,F,USA,Warner Bros. Pictures,PG-13,Action,0,3,M
tt0439478,2005,T,USA,Samuel Goldwyn Films,R,Comedy,1,1,F
tt0120667,2005,F,USA,20th Century Fox,PG-13,Action,0,3,M
tt0422015,2005,T,Belgium,Mars Distribution,NOT RATED,Comedy,0,1,M
tt0375210,2005,F,UK,Universal Pictures,PG-13,Drama,0,0,M
tt0371724,2005,F,UK,Buena Vista,PG,Adventure,0,2,M
tt0405422,2005,T,USA,Universal Pictures,R,Comedy,0,1,M
tt0434409,2005,T,USA,Warner Bros. Pictures,R,Action,2,1,M
tt0412019,2005,T,USA,Focus Features,R,Comedy,1,0,M
tt0403508,2005,T,USA,Warner Bros. Pictures,PG,Comedy,2,0,M
tt0434124,2005,T,USA,Miramax Films,PG-13,Comedy,0,0,M
tt0402894,2005,T,USA,Buena Vista Pictures,R,Adventure,2,2,M
tt0471834,2005,T,Japan,N/A,N/A,Drama,0,0,M
tt0441041,2005,T,USA,The Asylum,R,Horror,0,1,M
tt0395251,2005,F,USA,Universal Pictures,PG-13,Comedy,0,2,F
tt0456630,2005,T,Japan,LionsGate Entertainment,R,Horror,0,0,M
tt0467421,2005,F,USA,Disney Channel,TV-PG,Comedy,1,0,M
tt0395699,2005,T,Canada,Buena Vista,PG,Action,0,2,M
tt0441761,2005,T,Israel,New Yorker Films,NOT RATED,Comedy,0,0,M
tt0457510,2006,F,Germany,Paramount Pictures,PG,Comedy,0,2,M
tt0435706,2006,T,UK,Regent Releasing/Magnolia Pictures,PG-13,Comedy,1,0,M
tt0876294,2006,T,UK,Cinedigm Entertainment,R,Horror,0,2,M
tt0487503,2006,T,France,Tartan Films,UNRATED,Drama,0,0,M
tt0460732,2006,T,USA,First Look Pictures,R,Comedy,0,1,M
tt0443455,2006,T,Canada,Vitagraph Films,NOT RATED,Comedy,0,2,M
tt0446755,2006,T,China,Warner Independent Pictures,PG-13,Drama,0,0,M
tt0348150,2006,F,USA,Warner Bros. Pictures,PG-13,Action,0,5,M
tt0497137,2006,T,South Korea,Tartan Films,NOT RATED,Comedy,0,0,M
tt0818940,2006,T,USA,N/A,R,Drama,1,0,F
tt0448124,2006,T,Canada,IFC First Take,NOT RATED,Drama,1,0,M
tt0824316,2006,T,India,T-House Productions,N/A,Drama,0,0,M
tt0444628,2006,T,USA,Magnolia Pictures,R,Action,0,0,M
tt0367027,2006,T,USA,ThinkFilm,NOT RATED,Drama,0,1,M
tt0370032,2006,F,USA,Sony Pictures,PG-13,Action,0,0,M
tt0435680,2006,T,UK,Revolver Entertainment,R,Crime,0,1,M
tt0425210,2006,F,Germany,N/A,R,Crime,0,1,M
tt0460721,2006,T,USA,Echo Bridge Home Entertainment,N/A,Comedy,0,1,M
tt0768116,2006,T,Japan,Viz Pictures,N/A,Comedy,0,0,M
tt0449010,2006,F,USA,N/A,PG,Action,0,2,M
tt0460740,2006,T,UK,Magnolia Pictures,R,Comedy,0,1,M
tt0383060,2006,T,USA,Sony Pictures Entertainment,PG,Action,0,4,M
tt0479647,2006,F,Canada,Vivafilm,R,Action,1,3,M
tt0454082,2006,T,USA,N/A,R,Comedy,0,1,M
tt0375785,2006,T,USA,Freestyle Releasing/Yari Film Group,PG-13,Comedy,0,0,M
tt0498380,2006,F,USA,Warner Bros. Pictures,R,Drama,2,1,M
tt0383216,2006,F,USA,MGM/Columbia,PG,Adventure,0,4,M
tt0477139,2006,F,USA,N/A,R,Comedy,0,0,M
tt0772154,2006,T,USA,FilmBuff,N/A,N/A,1,1,F
tt0404203,2006,T,USA,New Line Cinema,R,Drama,0,1,M
tt0414993,2006,T,Canada,Warner Bros. Pictures,PG-13,Drama,0,3,M
tt0471030,2006,T,UK,Tartan USA,NOT RATED,Drama,1,0,F
tt0464049,2006,F,UK,Fox Searchlight,R,Comedy,0,2,M
tt0443543,2006,F,USA,Yari Film Group,PG-13,Drama,0,2,M
tt0804513,2006,T,Japan,N/A,N/A,Drama,0,0,M
tt0461612,2006,T,Japan,N/A,N/A,Adventure,0,0,M
tt0429589,2006,F,USA,Warner Bros. Pictures,PG,Animation,0,2,M
tt0452594,2006,F,USA,Universal Pictures,PG-13,Comedy,0,4,F
tt0462485,2006,F,USA,Monogram Releasing,NOT RATED,Comedy,0,1,M
tt0460829,2006,T,France,Absurda Inc.,R,Drama,0,1,M
tt0454921,2006,F,USA,Sony Pictures,PG-13,Biography,0,1,M
tt0343737,2006,F,USA,Universal Pictures,R,Drama,0,1,M
tt0473444,2006,F,China,Sony Classic Pictures,R,Action,0,0,M
tt0809407,2006,F,Romania,Artroumain,UNRATED,Comedy,0,0,M
tt0457939,2006,T,USA,Sony Pictures,PG-13,Comedy,1,0,F
tt0831888,2006,F,Japan,Destination Films,R,Animation,0,1,M
tt0405296,2006,F,USA,Warner Independent Pictures,R,Animation,0,2,M
tt0445935,2006,T,USA,ThinkFilm,R,Crime,0,1,M
tt0430634,2006,T,Germany,Buena Vista,PG-13,Comedy,1,0,F
tt0489270,2006,T,USA,Lionsgate Films,R,Horror,0,1,M
tt0494199,2006,T,Canada,N/A,NOT RATED,Horror,0,1,M
tt0462590,2006,T,USA,Buena Vista,PG-13,Crime,1,0,F
tt0476298,2006,T,Peru,Film Movement,NOT RATED,Drama,1,0,F
tt1105263,2006,T,Japan,Neon Alley,TV-14,Animation,0,1,M
tt0366548,2006,T,USA,Warner Bros. Pictures,PG,Animation,0,3,M
tt0782399,2006,F,USA,,TV-MA,Horror,0,1,M
tt0779496,2006,F,Canada,,TV-MA,Horror,0,0,M
tt0805420,2006,T,USA,,N/A,N/A,0,0,M
tt0405676,2006,F,Germany,N/A,PG-13,Drama,0,2,M
tt0483022,2006,T,Japan,Media Suits,N/A,Comedy,0,0,M
tt0499537,2006,T,Iran,Sony Pictures Classics,PG,Comedy,0,0,M
tt0389860,2006,T,USA,Sony Pictures Releasing,PG-13,Comedy,0,2,M
tt0479917,2006,T,Canada,Alberta Film Entertainment,TV-14,Drama,1,0,M
tt0457275,2006,F,USA,Universal Pictures,R,Horror,2,3,M
tt0493459,2006,T,UK,IFC Films,UNRATED,Documentary,0,1,M
tt0455857,2006,T,USA,Screen Gems,PG-13,Crime,0,2,M
tt0206634,2006,T,USA,Universal Pictures,R,Drama,0,4,M
tt0455967,2006,T,USA,20th Century Fox,PG-13,Comedy,0,0,M
tt0790781,2006,T,USA,Disney Channel,TV-PG,Action,1,1,M
tt0455596,2006,F,USA,Electric Entertainment,TV-PG,Action,0,2,M
tt0460989,2006,F,Ireland,IFC First Take,NOT RATED,Drama,0,1,M
tt0465551,2006,T,UK,Fox Searchlight Pictures,R,Crime,0,1,M
tt0470705,2006,T,USA,Lionsgate Films,R,Drama,0,0,M
tt0477095,2006,F,UK,Picturehouse,PG-13,Comedy,0,2,M
tt0460792,2006,T,UK,Fox Searchlight Pictures,R,Comedy,0,3,M
tt0344854,2006,F,France,MGM,PG,Animation,0,1,M
tt0460791,2006,T,USA,Roadside Attractions,R,Adventure,0,1,M
tt0433386,2006,T,USA,Sony Pictures Entertainment,PG-13,Horror,0,1,M
tt0457430,2006,T,Spain,Picturehouse,R,Drama,0,1,M
tt0489010,2006,F,France,Phase 4 Films,R,Crime,0,1,M
tt0405094,2006,F,Germany,Sony Pictures Classics,R,Drama,0,0,M
tt0934427,2006,T,Taiwan,N/A,N/A,Drama,0,0,M
tt0851578,2006,T,Japan,Sony Pictures Classics,R,Animation,0,0,M
tt0412798,2006,T,Germany,First Look Pictures,R,Drama,0,1,M
tt0758794,2006,F,USA,Warner Bros. Pictures,PG,Drama,2,3,M
tt0778631,2006,F,Japan,Warner Bros. Pictures,N/A,Animation,0,0,M
tt0389557,2006,T,Netherlands,Sony Picture Classics,R,Drama,0,1,M
tt0396171,2006,T,Germany,Dreamworks,R,Crime,0,2,M
tt0490166,2006,T,UK,Outsider Films,R,Crime,0,1,M
tt0454931,2006,T,Germany,IFC First Take,N/A,Drama,0,0,M
tt0827517,2006,F,Norway,Miramax,R,Drama,0,0,M
tt0876154,2006,T,Canada,N/A,TV-14,Drama,0,2,M
tt0441774,2006,T,Germany,Samuel Goldwyn/Roadside,R,Crime,0,1,M
tt0424880,2006,T,Australia,ThinkFilm,R,Drama,0,3,M
tt0475293,2006,T,USA,Walt Disney Pictures,TV-G,Comedy,0,1,M
tt0416449,2006,F,USA,Warner Bros. Pictures,R,Action,0,3,M
tt0483726,2006,F,USA,Universal Pictures,PG-13,Comedy,0,0,M
tt0473488,2006,F,USA,First Look Media,R,Crime,0,0,M
tt0859765,2006,F,China,New Yorker Films,UNRATED,Drama,0,0,M
tt0401711,2006,T,France,First Look Pictures,R,Comedy,4,14,M
tt0408985,2006,T,USA,Paramount Pictures,PG-13,Comedy,0,2,M
tt0468489,2006,T,USA,ThinkFilm,R,Drama,2,1,F
tt0478724,2006,T,France,Alliance Atlantis Vivafilm,R,Comedy,0,0,M
tt0472043,2006,T,USA,Buena Vista,R,Action,0,0,M
tt0468492,2006,T,South Korea,Magnolia Pictures,R,Action,0,0,M
tt0452624,2006,F,USA,Warner Bros. Pictures,R,Drama,0,2,M
tt0877368,2006,T,USA,N/A,TV-PG,Short,0,1,M
tt0385726,2006,T,USA,N/A,PG,Biography,0,1,M
tt0443431,2006,T,USA,TLA Releasing,NOT RATED,Comedy,0,2,M
tt0443489,2006,T,USA,Dreamworks,PG-13,Drama,0,0,M
tt0489682,2006,F,USA,Samuel Goldwyn Films,PG,Adventure,0,1,M
tt0456554,2006,T,USA,20th Century Fox,R,Comedy,0,2,M
tt0430164,2006,T,Spain,N/A,NOT RATED,Horror,0,1,M
tt0460897,2006,F,Spain,N/A,N/A,Drama,0,1,M
tt0951297,2006,T,Ecuador,N/A,N/A,Drama,1,0,F
tt0757061,2006,F,USA,,N/A,N/A,0,0,M
tt0475944,2006,T,USA,Screen Gems,PG-13,Action,0,0,M
tt0365830,2006,F,USA,New Line Cinema,R,Adventure,0,3,M
tt0817401,2006,F,Canada,,N/A,N/A,0,0,M
tt0464029,2006,T,Bosnia and Herzegovina,Strand Releasing,N/A,Drama,0,0,M
tt0414982,2006,T,Germany,New Line Cinema,R,Horror,0,2,M
tt0454945,2006,T,USA,DreamWorks SKG,PG-13,Comedy,2,0,M
tt0380066,2006,T,USA,Sony,R,Horror,0,1,M
tt0855729,2006,T,Turkey,Kino International,NOT RATED,Drama,0,0,M
tt0449059,2006,T,USA,Fox Searchlight,R,Comedy,0,1,M
tt0422720,2006,T,USA,Sony Pictures,PG-13,Biography,1,0,F
tt0429727,2006,T,France,Bac Films,N/A,Comedy,0,0,M
tt0436697,2006,T,UK,Miramax Films,PG-13,Biography,0,1,M
tt0855805,2006,F,Sweden,N/A,N/A,Drama,0,0,M
tt0444112,2006,T,France,ThinkFilm,PG-13,Comedy,0,1,M
tt0436331,2006,T,USA,N/A,R,Comedy,1,0,F
tt0475394,2006,T,UK,Universal Pictures,R,Action,0,1,M
tt0490822,2006,T,USA,Universal Studios Home Video,PG-13,Comedy,1,0,M
tt0477347,2006,T,USA,20th Century Fox,PG,Adventure,0,4,M
tt0406816,2006,F,USA,Buena Vista Pictures,PG-13,Action,0,0,M
tt0462309,2006,F,UK,Punk Distribution,N/A,Comedy,0,2,M
tt0443453,2006,F,USA,20th Century Fox,R,Comedy,0,5,M
tt0888019,2006,T,USA,Anchor Bay Entertainment,NOT RATED,Horror,0,1,M
tt0473074,2006,T,USA,Fearless Angel Productions,NOT RATED,Drama,0,0,M
tt0417225,2006,T,USA,Universal Pictures,R,Crime,0,1,M
tt0424345,2006,T,USA,MGM,R,Comedy,0,1,M
tt0783238,2006,T,USA,Peace Arch,R,Crime,1,0,F
tt0446442,2006,T,Italy,Koch Lorber Films,N/A,Drama,0,1,M
tt0451176,2006,T,USA,Sony Pictures Classics,R,Drama,0,1,M
tt0382625,2006,F,USA,Sony Pictures,PG-13,Mystery,0,0,M
tt0457655,2006,F,Denmark,IFC Films,R,Drama,0,0,M
tt0863091,2006,T,Malaysia,Focus Films,N/A,Comedy,1,0,F
tt0487195,2006,T,USA,Senart Films Releasing,PG,Comedy,0,3,M
tt0405336,2006,T,France,Samuel Goldwyn Films,R,Comedy,0,1,M
tt0458352,2006,T,USA,20th Century Fox,PG-13,Comedy,1,0,M
tt0438097,2006,F,USA,20th Century Fox,PG,Animation,0,2,M
tt0410297,2006,T,USA,Warner Bros. Pictures,PG,Drama,0,1,M
tt0491738,2006,T,USA,,TV-PG,Comedy,0,1,M
tt0387877,2006,F,Germany,Universal Pictures,R,Crime,0,2,M
tt0807840,2006,F,Netherlands,N/A,N/A,Animation,0,2,M
tt0832958,2006,F,Canada,N/A,N/A,Comedy,0,0,M
tt0317919,2006,F,USA,Paramount Pictures,PG-13,Action,0,3,M
tt0470765,2006,T,USA,Warner Independent Pictures,PG-13,Comedy,0,2,M
tt0400717,2006,F,USA,Sony Pictures,PG,Animation,0,6,M
tt0420223,2006,T,USA,Sony Pictures,PG-13,Comedy,0,0,M
tt0423169,2006,T,USA,N/A,R,Drama,0,0,M
tt0779982,2006,F,New Zealand,IFC Films,NOT RATED,Comedy,0,1,M
tt0381061,2006,F,UK,Sony,PG-13,Action,0,3,M
tt0493430,2006,F,USA,Paramount,R,Documentary,1,12,M
tt0769508,2006,F,France,IFC First Take,UNRATED,Drama,0,0,M
tt0816520,2006,T,USA,Just Singer Entertainment,TV-PG,Comedy,2,3,M
tt0398913,2006,T,UK,The Weinstein Co.,PG-13,Action,0,2,M
tt0492481,2006,T,USA,Strand Releasing,N/A,Comedy,1,0,F
tt0437800,2006,T,USA,Lionsgate Releasing,PG,Drama,0,0,M
tt0486731,2006,T,France,Gébéka Films,N/A,Animation,0,0,M
tt0477072,2006,T,USA,N/A,PG,Comedy,2,1,F
tt0768132,2006,F,Japan,N/A,N/A,Animation,0,0,M
tt0456111,2006,F,Spain,Alta Films,N/A,Crime,0,1,M
tt0384793,2006,F,USA,Universal Pictures,PG-13,Comedy,0,3,M
tt0795338,2006,T,USA,LionsGate Entertainment,N/A,Animation,2,0,M
tt0362120,2006,T,USA,Weinstein Co.,PG-13,Comedy,0,6,M
tt0414853,2006,T,Germany,Paramount Pictures,PG,Animation,0,1,M
tt0643106,2006,F,Canada,,TV-MA,Fantasy,0,0,M
tt0449089,2006,T,UK,Columbia Pictures,PG,Adventure,0,0,M
tt0454841,2006,T,USA,Fox Searchlight Pictures,R,Horror,0,0,M
tt0833098,2006,T,Canada,,N/A,N/A,0,2,M
tt0817400,2006,F,Canada,,TV-MA,Horror,0,1,M
tt0486551,2006,T,USA,Warner Bros. Pictures,R,Comedy,0,5,M
tt0482571,2006,F,USA,Buena Vista Pictures,PG-13,Drama,0,3,M
tt0452637,2006,F,USA,Warner Bros. Pictures,PG-13,Drama,0,0,M
tt0465925,2006,T,USA,Walt Disney Home Entertainment,G,Animation,0,1,M
tt0439815,2006,T,Canada,Universal Pictures,R,Comedy,0,1,M
tt0473514,2006,F,USA,After Dark Films,R,Horror,0,1,M
tt0479884,2006,F,USA,Lionsgate,R,Action,0,2,M
tt0450259,2006,F,Germany,Warner Bros. Pictures,R,Adventure,0,2,M
tt0454848,2006,T,USA,Universal Pictures,R,Crime,0,1,M
tt0457572,2006,F,Canada,Roadside Attractions/Samuel Goldwyn,R,Comedy,0,4,M
tt0376994,2006,T,Canada,20th Century Fox,PG-13,Action,0,1,M
tt0770739,2006,F,USA,Anchor Bay Entertainment,NOT RATED,Action,0,2,M
tt0433412,2006,T,USA,MGM/UA,PG,Comedy,2,1,F
tt0466665,2006,T,USA,Magnolia Pictures,R,Drama,0,1,M
tt0407887,2006,F,USA,Warner Bros. Pictures,R,Crime,0,3,M
tt0454776,2006,F,USA,Samuel Goldwyn Films LLC,PG,Biography,0,1,M
tt0441909,2006,T,Spain,Sony Pictures Classics,R,Comedy,0,1,M
tt0416496,2006,T,France,20th Century Fox,PG-13,Action,0,1,M
tt0387808,2006,F,USA,20th Century Fox,R,Adventure,0,2,M
tt0420087,2006,T,USA,Picturehouse,PG-13,Comedy,0,0,M
tt0354899,2006,T,France,Warner Independent Pictures,R,Comedy,0,0,M
tt0385880,2006,T,USA,Sony Pictures Releasing,PG,Animation,1,0,M
tt0323120,2006,T,USA,Wolfe Releasing,NOT RATED,Drama,3,0,F
tt0384537,2006,T,Canada,Sony Pictures,R,Horror,0,1,M
tt0364955,2006,T,USA,Sony Pictures Classics,R,Comedy,0,2,M
tt0427969,2006,F,USA,Focus Features,R,Biography,0,1,M
tt0808506,2006,T,Japan,Tokikake Film Partners,NOT RATED,Animation,0,0,M
tt0489007,2006,T,USA,Walt Disney Home Entertainment,TV-G,Comedy,0,0,M
tt0429591,2006,T,USA,20th Century Fox,PG,Comedy,2,1,F
tt0417148,2006,T,Germany,New Line Cinema,R,Action,0,4,M
tt0482546,2006,T,UK,MGM,PG,Biography,0,1,M
tt0464061,2006,F,USA,Red Envelope Entertainment,PG,Comedy,0,5,M
tt0859594,2006,T,USA,Universal Studios,TV-Y,Animation,0,0,M
tt0439289,2006,T,USA,Sony Pictures,R,Comedy,1,1,F
tt0463034,2006,F,USA,Universal Pictures,PG-13,Comedy,0,1,M
tt0907657,2006,F,Ireland,Fox Searchlight,R,Drama,0,1,M
tt0417614,2006,T,USA,Dreamland Motion Picture Co.,R,Drama,0,0,M
tt0317219,2006,F,USA,Buena Vista,G,Animation,0,5,M
tt0447854,2006,F,USA,DisneyToon Studios,G,Animation,1,5,M
tt0405508,2006,T,India,N/A,NOT RATED,Comedy,0,0,M
tt0383574,2006,F,USA,Buena Vista,PG-13,Action,0,3,M
tt0472160,2006,T,UK,Summit Entertainment,PG,Comedy,1,0,M
tt0765458,2006,T,UK,RHI Entertainment,N/A,Adventure,0,1,M
tt0424095,2006,F,UK,Paramount,PG,Animation,0,7,M
tt0409182,2006,F,USA,Warner Bros. Pictures,PG-13,Action,0,2,M
tt0476013,2006,T,USA,Cooper Beech Productions,N/A,Drama,1,1,M
tt0446046,2006,T,USA,New Line Cinema,PG-13,Drama,0,0,M
tt1273816,2006,T,USA,N/A,N/A,Comedy,0,0,M
tt0284363,2006,F,Czech Republic,Sony Pictures Classics,R,Comedy,0,0,M
tt0450506,2006,T,Australia,Fortissimo Films,R,Comedy,1,0,M
tt0480025,2006,T,UK,IFC First Take,NOT RATED,Crime,0,1,M
tt0494271,2006,T,Italy,Outsider Pictures,R,Drama,0,0,M
tt0493093,2006,F,USA,,TV-G,Comedy,0,1,M
tt0499455,2006,T,USA,IFC First Take,NOT RATED,Crime,1,0,F
tt0807965,2006,F,Canada,N/A,N/A,Drama,0,0,M
tt0455612,2006,F,USA,Lionsgate,PG-13,Comedy,0,2,M
tt0477311,2006,T,Spain,N/A,NOT RATED,Horror,0,1,M
tt0449144,2006,T,Spain,N/A,N/A,Drama,0,1,M
tt0461826,2006,T,Spain,N/A,NOT RATED,Horror,0,2,M
tt0449467,2006,T,France,Paramount Classics,R,Drama,0,3,M
tt0643110,2006,F,USA,,TV-MA,Horror,0,2,M
tt0785532,2006,T,USA,,TV-MA,Horror,0,2,M
tt0757361,2007,T,USA,Paramount Vantage,R,Comedy,0,1,M
tt0904049,2007,T,Japan,Media Blasters Inc.,R,Comedy,0,2,M
tt0861739,2007,T,Brazil,IFC Films,R,Action,0,2,M
tt1043842,2007,T,Japan,Toei Company,PG-13,Animation,0,1,M
tt0812243,2007,F,Belgium,Tartan USA,NOT RATED,Comedy,0,1,M
tt0414055,2007,T,UK,Universal Pictures,PG-13,Biography,0,2,M
tt1032207,2007,F,USA,Absurda,NOT RATED,Documentary,0,0,M
tt0467406,2007,T,USA,Fox Searchlight,PG-13,Comedy,0,0,M
tt0373889,2007,T,UK,Warner Bros. Pictures,PG-13,Adventure,0,1,M
tt0432021,2007,T,France,Sony Pictures,R,Action,0,1,M
tt0787523,2007,T,USA,Warner Independent,R,Drama,1,1,M
tt0413267,2007,T,USA,Dreamworks,PG,Animation,0,6,M
tt0411061,2007,F,USA,Sony Pictures Entertainment,R,Crime,0,1,M
tt0441007,2007,T,USA,Picturehouse,PG-13,Biography,2,2,M
tt0897361,2007,T,USA,TriStar Pictures,R,Crime,0,0,M
tt0486583,2007,F,USA,Warner Bros. Pictures,PG,Comedy,1,1,M
tt0418279,2007,T,USA,Dreamworks,PG-13,Action,0,5,M
tt0481369,2007,F,USA,New Line,R,Crime,0,0,M
tt0866437,2007,T,USA,Sony Pictures Classics,PG-13,Comedy,1,0,M
tt0756729,2007,T,USA,Paramount Vantage,PG-13,Comedy,0,1,M
tt0427470,2007,T,USA,Miramax,R,Crime,0,1,M
tt0884328,2007,T,USA,The Weinstein Company,R,Horror,0,2,M
tt0398808,2007,T,USA,Buena Vista,PG,Adventure,1,1,M
tt0465538,2007,F,USA,Warner Bros. Pictures,R,Crime,0,1,M
tt0825236,2007,F,France,Roadside Attractions,PG,Comedy,0,1,M
tt0440963,2007,F,USA,Universal Pictures,PG-13,Action,0,5,M
tt0780622,2007,T,USA,Roadside Attractions,R,Comedy,0,1,M
tt0844794,2007,T,UK,WGBH Boston Video,N/A,Drama,1,1,M
tt0814795,2007,F,Belgium,Picture This! Home Video,N/A,Action,0,0,M
tt0923811,2007,T,Japan,Eleven Arts,PG-13,Animation,0,0,M
tt0880502,2007,T,Germany,Strand,NOT RATED,Drama,0,0,M
tt0792965,2007,T,France,Christal Films,NOT RATED,Drama,1,0,M
tt0396555,2007,F,USA,Buena Vista,G,Animation,1,6,M
tt0884819,2007,T,Japan,Cinema Epoch,N/A,Animation,0,0,M
tt0480249,2007,T,USA,Warner Bros. Pictures,PG-13,Drama,1,3,M
tt0453556,2007,F,Hong Kong,Warner Bros. Pictures,PG,Animation,0,3,M
tt0448134,2007,F,UK,N/A,R,Adventure,0,1,M
tt0841044,2007,T,France,Samuel Goldwyn Film/Red Envelope,R,Comedy,1,0,F
tt0765447,2007,T,USA,Focus Features,PG-13,Drama,2,1,M
tt0780607,2007,F,USA,Magnolia Pictures,R,Horror,0,2,M
tt0477051,2007,F,USA,Dreamworks Distribution LLC,PG-13,Comedy,2,6,M
tt0848557,2007,T,USA,The Weinstein Company,R,Fantasy,0,1,M
tt0442933,2007,T,USA,Paramount Pictures,PG-13,Animation,0,2,M
tt0854548,2007,T,USA,,N/A,N/A,0,3,M
tt0810900,2007,T,USA,Walt Disney Home Entertainment,TV-G,Comedy,0,1,M
tt0389790,2007,F,USA,Paramount Pictures,PG,Animation,0,2,M
tt0838192,2007,T,Germany,Ariztical Entertainment,NOT RATED,Comedy,0,0,M
tt0890870,2007,T,USA,Lionsgate Films,R,Horror,0,5,M
tt0393956,2007,T,USA,Cult Epics,R,Comedy,1,0,F
tt0799949,2007,T,USA,20th Century Fox,PG-13,Adventure,0,2,M
tt0807054,2007,T,UK,IFC Films,NOT RATED,Drama,0,1,M
tt0421082,2007,F,UK,The Weinstein Company,R,Biography,1,0,M
tt0825244,2007,F,France,N/A,N/A,Comedy,0,2,M
tt0840363,2007,T,USA,Vanguard,NOT RATED,Drama,1,0,F
tt0891527,2007,F,USA,MGM,R,Drama,0,1,M
tt1095573,2007,F,N/A,,TV-Y,Animation,0,1,M
tt0871197,2007,F,USA,,N/A,N/A,0,1,M
tt0817402,2007,T,USA,,TV-MA,Horror,0,2,M
tt0482374,2007,T,UK,United International,R,Drama,0,2,M
tt0415127,2007,T,Hungary,IFC Films,N/A,Crime,0,0,M
tt1048174,2007,T,South Africa,Regent Releasing/here! Films,PG-13,Drama,0,0,M
tt0465375,2007,T,USA,Anchor Bay Entertainment,UNRATED,Comedy,0,1,M
tt0475243,2007,F,USA,Image Entertainment,R,Drama,0,2,M
tt1077274,2007,T,South Korea,Éditions Montparnasse,N/A,Animation,0,0,M
tt0875113,2007,F,France,Equinoxe Films,PG-13,Comedy,0,3,M
tt0815244,2007,T,USA,Universal Pictures,PG-13,Comedy,0,1,M
tt0808417,2007,T,France,Sony Pictures Classics,PG-13,Animation,0,1,M
tt1179904,2007,T,USA,Paramount Pictures,R,Horror,0,0,M
tt0459959,2007,T,Belgium,Rézo Films,N/A,Animation,1,1,M
tt0481141,2007,T,USA,Warner Bros. Pictures,PG,Comedy,1,0,M
tt0472205,2007,F,USA,Hart-Lunsford Pictures,NOT RATED,Comedy,0,1,M
tt0780583,2007,T,USA,Videoville Showtime,UNRATED,Action,1,3,M
tt0498353,2007,T,USA,Lionsgate,R,Crime,0,2,M
tt0450385,2007,T,USA,MGM/Dimension,PG-13,Drama,0,3,M
tt0494222,2007,T,New Zealand,Miramax Films,R,Comedy,0,0,M
tt0463854,2007,T,UK,Fox Atomic,R,Drama,1,3,M
tt0801526,2007,T,Canada,ThinkFilm,R,Drama,0,0,M
tt0486576,2007,T,USA,20th Century Fox,PG,Action,0,4,M
tt0416508,2007,T,UK,Miramax Films,PG,Biography,2,1,M
tt0471711,2007,F,USA,20th Century Fox Television,NOT RATED,Animation,0,2,M
tt0857191,2007,T,USA,Overture Films,PG-13,Drama,0,0,M
tt0892100,2007,T,USA,WARNER BROTHERS PICTURES,NOT RATED,Drama,0,1,M
tt0758771,2007,F,UK,N/A,R,Action,0,1,M
tt0758732,2007,F,Israel,Kino International,UNRATED,Action,0,1,M
tt0869977,2007,T,France,Koch Lorber Films,N/A,Drama,0,0,M
tt1083845,2007,T,UK,Koch Vision,PG,Drama,1,1,F
tt0476964,2007,T,USA,Warner Bros. Pictures,R,Crime,1,4,M
tt0473308,2007,T,USA,Fox Searchlight Pictures,PG-13,Comedy,1,0,F
tt0488120,2007,F,USA,New Line,R,Crime,0,3,M
tt0756683,2007,F,USA,STARZ MEDIA LLC.,NOT RATED,Drama,0,1,M
tt0292963,2007,F,USA,ThinkFilm,R,Crime,1,0,F
tt1077258,2007,T,USA,The Weinstein Co./Dimension,NOT RATED,Action,0,1,M
tt0496328,2007,T,USA,Pocket Releasing,NOT RATED,Comedy,3,1,F
tt0462538,2007,T,USA,20th Century Fox,PG-13,Animation,0,11,M
tt0964587,2007,T,UK,NeoClassics Films,PG-13,Comedy,1,4,M
tt0373883,2007,T,USA,MGM,R,Fantasy,0,1,M
tt0445922,2007,T,USA,Sony,PG-13,Drama,1,2,F
tt0829297,2007,T,USA,Phase 4 Films,R,Comedy,0,0,M
tt1092053,2007,T,USA,Universal Studios,TV-Y,Animation,0,0,M
tt0808357,2007,T,USA,Focus Features,NC-17,Drama,1,1,M
tt0401383,2007,F,France,Miramax Films,PG-13,Biography,0,1,M
tt0780565,2007,T,Spain,Sogepaq,N/A,Comedy,1,0,M
tt0795368,2007,T,USA,N/A,R,Comedy,0,1,M
tt0381849,2007,F,USA,Lionsgate Films,R,Action,0,2,M
tt0995829,2007,T,Argentina,Film Movement,NOT RATED,Drama,0,1,M
tt0492486,2007,T,Ireland,Capitol Films,NOT RATED,Comedy,0,0,M
tt0283503,2007,T,USA,City Lights Pictures,R,Crime,0,0,M
tt0472071,2007,T,UK,Genius Productions,PG,Drama,0,2,F
tt0780608,2007,T,USA,First Look Media,R,Comedy,1,1,M
tt0449088,2007,T,USA,Buena Vista,PG-13,Action,0,3,M
tt0889600,2007,T,USA,A & E,TV-14,Drama,1,0,M
tt1016301,2007,F,Spain,Notro Films,N/A,Mystery,0,2,M
tt0455760,2007,F,USA,Universal Pictures,R,Horror,0,1,M
tt0465494,2007,F,France,Peace Arch Films,R,Action,0,0,M
tt0838221,2007,F,USA,Fox Searchlight Pictures,R,Adventure,0,2,M
tt0452623,2007,T,USA,Miramax,R,Crime,0,3,M
tt0762110,2007,T,Belgium,Strand Releasing,R,Drama,0,1,M
tt0845046,2007,F,UK,Paramount Vantage,PG-13,Action,0,0,M
